perf_id,campaign_id,inf_id,post_date,post_url,actual_cost,impressions,clicks,conversions,revenue,genai_comment_summary
926,DALBA-CAMP-25005,ai_179,2025-08-06,https://instagram.com/p/f0i3PT7u&*Z,1919984,65452,1136,14,802312,긍정 83%.
927,DALBA-CAMP-25008,gweonminji_68,2025-03-31,https://instagram.com/p/%64OgM*sO8Q,878400,72449,3127,25,1475900,긍정 90%.
928,DALBA-CAMP-25002,gweonminji_68,2025-04-23,https://instagram.com/p/)6SZwpZqzUC,1960884,116277,4061,38,2086960,긍정 95%.
929,DALBA-CAMP-25019,li_100,2025-08-26,https://instagram.com/p/&xcGv0OqQ@1,2096866,98809,4910,124,5900540,긍정 72%.
930,DALBA-CAMP-25009,sangceolgim_95,2025-05-27,https://instagram.com/p/X%7CTo2x4y6,4502029,162598,4014,85,2748220,긍정 80%.
931,DALBA-CAMP-25012,minsu38_6,2025-09-10,https://instagram.com/p/+MUve1nC9&u,1961875,184136,3670,61,1924672,긍정 74%.
932,DALBA-CAMP-25006,yeongjini_44,2025-10-09,https://instagram.com/p/jjU3HKQBF^I,909352,65506,2530,19,833131,긍정 91%.
933,DALBA-CAMP-25008,yeongsigi_28,2025-03-23,https://instagram.com/p/^cyMpJUcJ3W,3493951,241672,7996,229,11271380,긍정 80%.
934,DALBA-CAMP-25008,gweonhyeonji_45,2025-02-16,https://instagram.com/p/JM4O+YGl@kh,1044195,35045,1172,31,1363907,긍정 85%.
935,DALBA-CAMP-25010,jeongeunseo_71,2025-04-12,https://instagram.com/p/#9NUoxn(u77,3167604,166751,7358,152,6075440,긍정 85%.
936,DALBA-CAMP-25005,amin_73,2025-08-01,https://instagram.com/p/hEkS6yhc!C7,84756,4131,72,0,0,긍정 71%.
937,DALBA-CAMP-25014,subin41_149,2025-09-13,https://instagram.com/p/&^uM$BiPo2i,138819,9717,125,2,88060,긍정 78%.
938,DALBA-CAMP-25002,ngim_76,2025-04-21,https://instagram.com/p/#e79HY(j*C8,2035390,100107,3400,77,3566948,긍정 86%.
939,DALBA-CAMP-25007,siucoe_183,2025-07-17,https://instagram.com/p/$#X#yLmwWd9,4476660,408444,18120,230,7378170,긍정 80%.
940,DALBA-CAMP-25019,yeongho78_136,2025-08-31,https://instagram.com/p/tkz6dtMi!nm,2615540,228219,9259,225,12472200,긍정 89%.
941,DALBA-CAMP-25009,sinjeongho_117,2025-05-24,https://instagram.com/p/!%N8P8qBn^T,4083350,384068,13072,74,4274758,긍정 72%.
942,DALBA-CAMP-25014,eunjuseong_125,2025-09-28,https://instagram.com/p/fMY3KzGu2@8,3212217,104606,1564,18,983664,긍정 74%.
943,DALBA-CAMP-25012,seonyeonggim_161,2025-08-10,https://instagram.com/p/h#t73YtSSF^,4139028,51534,842,9,422082,긍정 88%.
944,DALBA-CAMP-25019,bagseoyun_83,2025-09-14,https://instagram.com/p/ByL3U2yW+$$,4173754,66513,1160,28,1010940,긍정 91%.
945,DALBA-CAMP-25011,gyeonghyi07_107,2025-03-19,https://instagram.com/p/8LJ&JTj*@9v,2292623,38805,1780,51,1765059,긍정 70%.
946,DALBA-CAMP-25011,jihyeonan_187,2025-04-07,https://instagram.com/p/*h_Q#QtvI53,4568922,244797,2875,37,1535870,긍정 78%.
947,DALBA-CAMP-25015,seonyeonggim_161,2025-07-30,https://instagram.com/p/_)5Zd&9v^OO,1902786,95173,1469,33,1574001,긍정 90%.
948,DALBA-CAMP-25002,ii_62,2025-05-15,https://instagram.com/p/36_oQgs*#)z,167484,16661,736,7,263417,긍정 80%.
949,DALBA-CAMP-25004,gimyeongsu_90,2025-01-31,https://instagram.com/p/%HuYCSv7m2T,3923052,192943,2576,26,1035944,긍정 95%.
950,DALBA-CAMP-25006,amin_73,2025-11-12,https://instagram.com/p/U#pLkM)p*17,2282178,58567,2543,58,2345694,긍정 81%.
951,DALBA-CAMP-25009,jeongsu80_96,2025-05-08,https://instagram.com/p/gPAszDoj%6f,2410108,232766,6780,140,6106800,긍정 70%.
952,DALBA-CAMP-25010,amin_73,2025-03-29,https://instagram.com/p/a!Z4Bg76orZ,617828,49625,1918,22,1113552,긍정 79%.
953,DALBA-CAMP-25008,siucoe_183,2025-03-29,https://instagram.com/p/5lpz7Rbd4%g,4920873,133591,3756,56,3261832,긍정 95%.
954,DALBA-CAMP-25011,hbag_39,2025-04-09,https://instagram.com/p/MiQei3Om(a$,3290617,200926,2923,15,553125,긍정 87%.
955,DALBA-CAMP-25017,sunoggim_2,2025-05-14,https://instagram.com/p/*7SxkShI!*E,2915985,151866,3492,46,2597666,긍정 80%.
956,DALBA-CAMP-25001,eunjeonggim_160,2025-09-01,https://instagram.com/p/O&DVWPrRCY2,3396754,186801,4525,56,3255000,긍정 83%.
957,DALBA-CAMP-25001,jaehoi_78,2025-09-10,https://instagram.com/p/2US2Essn(+G,1474295,26961,1148,14,425796,긍정 75%.
958,DALBA-CAMP-25001,jiyeon42_8,2025-09-09,https://instagram.com/p/U3(OWti#H^7,1562481,49495,936,8,240344,긍정 79%.
959,DALBA-CAMP-25010,yeongho06_120,2025-04-21,https://instagram.com/p/*3AqJ+cIr)%,217940,3653,84,0,0,긍정 86%.
960,DALBA-CAMP-25008,yi_89,2025-03-21,https://instagram.com/p/wYCXCtdU$h6,2047546,63961,1748,22,1070432,긍정 76%.
961,DALBA-CAMP-25009,ogsunryu_55,2025-04-30,https://instagram.com/p/1v*Xm7oS*)0,1842213,150061,6623,35,1361150,긍정 88%.
962,DALBA-CAMP-25012,jeongnam05_88,2025-08-19,https://instagram.com/p/h$1a3SyGgxa,624747,29339,630,15,768780,긍정 87%.
963,DALBA-CAMP-25016,jimin73_148,2025-08-30,https://instagram.com/p/_2He8WPcF0S,3309209,322127,14894,412,20162868,긍정 73%.
964,DALBA-CAMP-25004,jeonghunhan_151,2025-02-10,https://instagram.com/p/LKIfwggp_v3,939765,65493,868,12,542388,긍정 88%.
965,DALBA-CAMP-25020,sujingim_53,2025-05-16,https://instagram.com/p/y3_SUauA^9O,1382467,17307,728,20,1197560,긍정 85%.
966,DALBA-CAMP-25003,jaehyeoni_92,2025-06-22,https://instagram.com/p/@y(h4w#d5PO,2903436,58935,1530,38,1708784,긍정 86%.
967,DALBA-CAMP-25001,ryudoyun_60,2025-09-22,https://instagram.com/p/7p_WAbz0$0G,2630917,79292,2553,21,632079,긍정 74%.
968,DALBA-CAMP-25019,jinhyejin_37,2025-09-19,https://instagram.com/p/iz%73McawkH,3216615,206981,8698,49,1573684,긍정 71%.
969,DALBA-CAMP-25007,jeonghunhan_151,2025-07-19,https://instagram.com/p/dvV6oKDcm*o,2651558,161301,1812,9,539937,긍정 71%.
970,DALBA-CAMP-25011,eunjeonggim_160,2025-04-03,https://instagram.com/p/r9sy&d37_HZ,3664563,187067,2788,24,1059264,긍정 93%.
971,DALBA-CAMP-25012,mo_72,2025-09-04,https://instagram.com/p/&wp66rXw3i),1680820,28596,1210,27,1079649,긍정 95%.
972,DALBA-CAMP-25014,jaehobae_192,2025-10-11,https://instagram.com/p/L40U#K*lu(),3620795,121114,3050,22,1247906,긍정 88%.
973,DALBA-CAMP-25005,minjae24_98,2025-08-03,https://instagram.com/p/AH9)x!3u4JI,4569807,87134,2033,40,1640680,긍정 81%.
974,DALBA-CAMP-25012,ryudoyun_60,2025-08-29,https://instagram.com/p/)MYqBkqZC0K,1544017,126613,4755,34,1162596,긍정 86%.
975,DALBA-CAMP-25010,junseo07_181,2025-04-21,https://instagram.com/p/D+2aPoZvVpK,782506,54555,834,21,1210062,긍정 89%.
976,DALBA-CAMP-25015,ryudoyun_60,2025-08-14,https://instagram.com/p/R5K0Gv$y(Z3,3995394,259865,8443,184,6163632,긍정 75%.
977,DALBA-CAMP-25014,gwangsu06_138,2025-09-14,https://instagram.com/p/B8Z%(QqQ(#U,3998291,259352,10925,310,15380340,긍정 74%.
978,DALBA-CAMP-25016,nammiyeong_52,2025-09-13,https://instagram.com/p/&%k3WJrnv0e,890025,57664,658,13,549523,긍정 91%.
979,DALBA-CAMP-25011,ujini_199,2025-02-28,https://instagram.com/p/@E+zPr3CJ5y,2208341,52914,577,7,286006,긍정 85%.
980,DALBA-CAMP-25013,sunja01_196,2025-02-01,https://instagram.com/p/pREHthCjj!0,4836793,188934,4232,109,3332239,긍정 76%.
981,DALBA-CAMP-25006,jaehobae_192,2025-11-09,https://instagram.com/p/vjqDMVv4#46,1178214,68273,3313,94,4043128,긍정 82%.
982,DALBA-CAMP-25010,bagbyeongceol_169,2025-03-03,https://instagram.com/p/+#KHZIKox7p,4703707,214346,9883,73,3083082,긍정 77%.
983,DALBA-CAMP-25007,yunseo62_167,2025-08-10,https://instagram.com/p/&@IDMK#r094,1583359,86673,3062,52,1996436,긍정 84%.
984,DALBA-CAMP-25001,cnam_13,2025-09-05,https://instagram.com/p/*#2Sq9Bq%6f,110113,5814,222,5,293760,긍정 86%.
985,DALBA-CAMP-25020,sanghonam_29,2025-05-03,https://instagram.com/p/@%gd^8Yp@J!,1860362,44844,1680,22,913044,긍정 88%.
986,DALBA-CAMP-25003,sanghonam_29,2025-06-12,https://instagram.com/p/_#%LiHubxa5,3017724,126977,5861,83,3399846,긍정 72%.
987,DALBA-CAMP-25001,minjae24_98,2025-09-24,https://instagram.com/p/4jLw^DaM_d$,899187,9391,137,1,37354,긍정 91%.
988,DALBA-CAMP-25003,iareum_140,2025-06-27,https://instagram.com/p/052WluCx_x!,1070683,95927,3271,92,2846388,긍정 75%.
989,DALBA-CAMP-25019,bagseoyun_83,2025-09-18,https://instagram.com/p/(J6m2p%k8!Y,2449836,102786,2296,54,2657232,긍정 76%.
990,DALBA-CAMP-25011,igim_114,2025-03-03,https://instagram.com/p/Mv7w^INoIX+,96642,2829,108,0,0,긍정 93%.
991,DALBA-CAMP-25015,jihyeongim_24,2025-08-30,https://instagram.com/p/VhzTW#akN%1,4512691,396896,6387,165,7569375,긍정 73%.
992,DALBA-CAMP-25004,gimjeongsu_32,2025-02-10,https://instagram.com/p/&5PJds_#0SU,4696992,87626,3957,108,6354396,긍정 71%.
993,DALBA-CAMP-25003,ri_174,2025-06-29,https://instagram.com/p/#HOD7BViujE,1463910,109171,4066,119,3911649,긍정 81%.
994,DALBA-CAMP-25016,jihungim_51,2025-08-18,https://instagram.com/p/(#2v#4Qf8Ff,2454271,205535,2930,66,3816186,긍정 85%.
995,DALBA-CAMP-25014,jinu58_47,2025-09-01,https://instagram.com/p/4a+7sJBrzi$,4978240,291861,11746,123,6110640,긍정 77%.
996,DALBA-CAMP-25009,caeweoni_105,2025-05-17,https://instagram.com/p/0n#O9DCbdY4,166213,8451,283,6,207756,긍정 92%.
997,DALBA-CAMP-25002,gweonhyeonji_45,2025-05-07,https://instagram.com/p/J%%z5fXfAL@,2933241,29360,1076,31,1652114,긍정 82%.
998,DALBA-CAMP-25010,ohyeonjun_67,2025-03-01,https://instagram.com/p/dBoT8kCd@!B,2777952,172393,6344,62,2208130,긍정 73%.
999,DALBA-CAMP-25002,juweongim_116,2025-04-25,https://instagram.com/p/_H4wwBy7cRx,1701396,117916,1439,28,1519112,긍정 89%.
1000,DALBA-CAMP-25004,sjo_194,2025-01-26,https://instagram.com/p/_D15RvtL%RX,4590178,259421,6338,157,7628159,긍정 77%.
